Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,demand_multiplier,supply_multiplier,adjusted_ride_cost,profit_percentage
48,2.7188773334623453,Rural,Silver,25,4.26,Night,Economy,180,552.8162271192283,1.2,3.1666666666666665,7.650502611322518,280.0
93,4.495900117373556,Rural,Regular,30,4.11,Afternoon,Premium,89,281.0521288708149,1.1481481481481481,0.6440677966101694,5.557413160908335,-8.148148148148158
59,3.148466777251928,Urban,Gold,67,3.86,Morning,Economy,98,288.3451530321269,1.475,2.111111111111111,6.801143723535495,211.38888888888889
95,4.74925430870751,Urban,Regular,20,3.59,Evening,Premium,138,666.8242060496077,1.1728395061728396,0.5205479452054794,6.440407668229391,-6.172839506172816
71,3.8216325754759755,Suburban,Regular,4,4.88,Evening,Premium,109,436.0192372930386,1.775,1.1515151515151516,6.793686843220111,104.39393939393942
20,2.179864811772348,Suburban,Gold,71,3.83,Morning,Premium,51,248.22030676592635,0.5,1.5714285714285714,5.7463577653295745,25.71428571428571
23,2.179864811772348,Urban,Gold,96,3.97,Afternoon,Premium,165,493.2338839519256,0.575,1.5714285714285714,6.431436477524083,25.71428571428572
80,4.681889739291295,Suburban,Silver,94,4.44,Night,Economy,74,291.5110820764234,2.0,0.5507246376811594,6.147223357461963,60.00000000000001
58,2.532082587647967,Urban,Gold,51,4.27,Night,Premium,138,459.0606514814432,1.45,1.1,6.597420887911594,59.50000000000001
71,3.509113973502143,Urban,Gold,72,4.46,Evening,Economy,169,603.9358824371426,1.775,1.52,7.3965923226160175,169.8
69,3.552852430579554,Rural,Gold,48,4.28,Evening,Premium,175,502.6040622268877,1.725,1.4615384615384615,7.145308245885905,152.1153846153846
89,4.391485425238363,Suburban,Gold,48,4.38,Afternoon,Economy,24,74.78832688768996,1.0987654320987654,0.7037037037037037,4.200802415289302,-12.09876543209876
84,4.554628085540133,Urban,Silver,52,4.61,Afternoon,Economy,29,126.23081147979764,1.037037037037037,0.6129032258064516,4.660839693840285,-17.03703703703704
98,4.535354507268423,Urban,Silver,91,4.28,Night,Economy,95,319.94237960548924,1.2098765432098766,0.6229508196721312,5.738739702477641,-3.2098765432098575
95,3.509113973502143,Urban,Gold,26,3.62,Morning,Economy,81,207.61291922267668,1.1728395061728396,1.52,5.916511672779628,78.27160493827164
79,3.675352035949153,Rural,Silver,29,4.22,Night,Economy,99,304.74417790488224,1.975,1.3103448275862069,6.671598567053919,158.79310344827587
82,2.532082587647967,Urban,Silver,97,4.43,Night,Economy,177,481.7658793191911,1.0123456790123457,1.1,6.286900790953577,11.358024691358045
87,1.8659927139402679,Rural,Gold,6,3.76,Evening,Economy,28,83.3353748167845,1.0740740740740742,2.2,5.287854845741312,136.29629629629636
83,3.888709293786176,Rural,Gold,3,4.32,Night,Premium,116,513.6451022177532,1.0246913580246915,1.0857142857142856,6.349910546736374,11.252204585537932
47,2.4261372562229817,Rural,Regular,5,4.81,Night,Premium,178,561.374877548703,1.175,1.2222222222222223,6.693567379767327,43.61111111111114
34,2.179864811772348,Urban,Silver,54,4.71,Night,Premium,149,516.51117285383,0.85,1.5714285714285714,6.538011526553711,33.571428571428555
26,2.8021934018688746,Rural,Regular,14,4.19,Morning,Economy,174,666.4286805847338,0.65,2.923076923076923,7.352067849616714,133.84615384615387
88,2.179864811772348,Rural,Gold,11,3.64,Night,Premium,130,573.2085393656391,1.0864197530864197,1.5714285714285714,6.887143723936126,70.72310405643738
57,3.552852430579554,Rural,Regular,92,3.8,Evening,Premium,67,283.7979251507492,1.425,1.4615384615384615,6.383614324440856,108.2692307692308
45,3.0868124968095176,Rural,Silver,67,4.7,Afternoon,Economy,15,66.78323718712389,1.125,2.235294117647059,5.129544802581785,151.47058823529412
82,3.552852430579554,Urban,Gold,35,4.71,Morning,Economy,114,289.2390324634591,1.0123456790123457,1.4615384615384615,6.06134714234618,47.9582146248813
54,4.012805430898135,Rural,Gold,88,4.59,Evening,Economy,42,147.42638660593482,1.35,0.9743589743589743,5.272601534968973,31.538461538461533
95,3.4637385108011927,Suburban,Gold,79,3.5,Afternoon,Economy,130,552.2304431046015,1.1728395061728396,1.5833333333333333,6.933900163628892,85.69958847736626
63,3.7506765155716404,Suburban,Silver,2,3.81,Evening,Premium,160,632.5601419476765,1.575,1.2258064516129032,7.108448028336337,93.06451612903227
43,3.148466777251928,Urban,Gold,58,4.22,Evening,Economy,156,494.7452574847764,1.075,2.111111111111111,7.02446829883268,126.94444444444446
33,2.880009005515603,Suburban,Regular,87,4.81,Evening,Premium,17,118.98653335805044,0.825,2.7142857142857144,5.588913355696905,123.92857142857142
33,3.4165954829189302,Urban,Gold,24,4.21,Morning,Premium,11,91.38952597435124,0.825,1.6521739130434783,4.83284662710231,36.30434782608695
84,3.675352035949153,Urban,Regular,92,4.55,Morning,Premium,94,424.1559867017463,1.037037037037037,1.3103448275862069,6.358492731551598,35.88761174968068
44,2.033671478440892,Suburban,Gold,80,4.13,Night,Premium,40,157.36483032789283,1.1,1.8333333333333333,5.763158969895771,101.66666666666666
53,3.5950703941493902,Suburban,Regular,78,3.63,Night,Premium,58,279.09504825213924,1.325,1.4074074074074074,6.25663368332319,86.48148148148148
78,4.573611689454387,Rural,Gold,14,4.21,Afternoon,Economy,147,655.065105532243,1.95,0.6031746031746031,6.930398539064196,56.00000000000001
